abertura,url,título,categoria,conteúdo,tipo,data_publicação,tags,hierarquia,estado,subcategoria
0.0,https://www.in.gov.br/web/dou/-/edital-n.-1427-de-26-de-maio-de-2025-633058667,"EDITAL N.º 1427, DE 26 DE MAIO DE 2025",concurso,"EDITAL N.º 1427, DE 26 DE MAIO DE 2025 HOMOLOGAÇÃO DO RESULTADO FINAL DO PROCESSO SELETIVO PARA PROFESSOR SUBSTITUTO A Pró-Reitora de Recursos Humanos da Universidade Federal de Minas Gerais, com base no disposto no art. 2º, inciso III da Portaria n.º 3.258, de 03/05/2022, e em cumprimento ao disposto no art. 39, do Decreto n.º 9.739, de 28/03/2019 e Medida Provisória nº 1286, de 31/12/2024, divul...",Edital,2025-05-30,[],"['Ministério da Educação', 'Universidade Federal de Minas Gerais', 'Escola de Arquitetura']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-n-126-de-29-de-maio-de-2025-632948675,"EDITAL Nº 126, DE 29 DE MAIO DE 2025",concurso,"EDITAL Nº 126, DE 29 DE MAIO DE 2025 A PRÓ-REITORA DE GESTÃO DE PESSOAS da Universidade Federal do Maranhão, no uso da competência que lhe foi delegada, torna público, para conhecimento dos interessados, o resultado do Processo Seletivo Simplificado para contratação de Professor Substituto, aberto por meio do Edital nº 40/2025-PROGEP, conforme a seguir. 1. Centro de Ciências Biológicas e da Saúde/...",Edital,2025-05-30,[],"['Ministério da Educação', 'Fundação Universidade Federal do Maranhão', 'Pró-Reitoria de Recursos Humanos']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/avisos-de-licitacao-633062325,AVISOs DE LICITAÇÃO,concurso,AVISOs DE LICITAÇÃO Pregão Eletrônico Nº 7/2025 Processo Licitatório Nº 34/2025 Compras. Registro de Preços para Aquisição de 07 (sete) Veículos Automotor com capacidade para 05 lugares e 01 (Uma) Motocicleta para ser utilizado pelas diversas Secretarias do Município de São Benedito do Sul. Durante o período de 12 (doze) meses em conformidade com as especificações e quantidades estabelecidas no Te...,Edital,2025-05-30,[],"['Prefeituras', 'Estado de Pernambuco', 'Prefeitura municipal de São Benedito do Sul']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-de-recurso-nao-provido-de-auto-de-infracao-633229173,EDITAL DE RECURSO NÃO PROVIDO DE AUTO DE INFRAÇÃO,concurso,"EDITAL DE RECURSO NÃO PROVIDO DE AUTO DE INFRAÇÃO O Chefe da Seção de Multas e Recursos da Superintendência Regional do Trabalho no Estado de São Paulo, no uso de suas atribuições legais, e tendo em vista a impossibilidade da notificação via postal, resolve, como disposto do artigo 20, inciso III da Portaria/MTP 667/2021 comunicar as empresas abaixo que o recurso administrativo interposto não foi ...",Edital,2025-06-02,[],"['Ministério do Trabalho e Emprego', 'Superintendência Regional do Trabalho\xa0e Emprego no Estado de São Paulo']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/aviso-de-licitacao-pregao-eletronico-n-3/2025-srp-633097232,AVISO DE LICITAÇÃO PREGÃO ELETRÔNICO Nº 3/2025 - SRP,concurso,"AVISO DE LICITAÇÃO PREGÃO ELETRÔNICO Nº 3/2025 - SRP Repetição O Consórcio Intermunicipal do Sertão do Araripe Pernambucano - CISAPE, torna público a republicação do Processo em epígrafe, motivado por ajuste realizado nos instrumento convocatório, com nova data de abertura prevista para: Data da disputa: 16/06/2025 Horário de início da sessão pública: 09h30 Local: Plataforma www.bll.org.br - ""Aces...",Edital,2025-05-30,[],"['Ineditoriais', 'CONSÓRCIO INTERMUNICIPAL DO SERTÃO DO ARARIPE PERNAMBUCANO']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/extratos-de-registros-de-precos-632906892,EXTRATOS DE REGISTROS DE PREÇOS,concurso,"EXTRATOS DE REGISTROS DE PREÇOS Espécie: ATA DE REGISTRO DE PREÇOS Nº 1/2025. PREGÃO ELETRÔNICO Nº 2/2025 Processo Administrativo nº 008/2025, objetivando a futura e eventual aquisição equipamentos e materiais permanentes constantes na Relação Nacional de Equipamentos e Materiais Permanentes financiáveis para o SUS (RENEM), por maior desconto percentual sobre o valor da tabela RENEM, para atender ...",Edital,2025-05-30,[],"['Ineditoriais', 'Consórcio Intermunicipal de Saúde da Micro região Norte do Rio Doce']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-n-39-de-29-de-maio-de-2025-632905809,"Edital nº 39, de 29 de maio de 2025",concurso,"Edital nº 39, de 29 de maio de 2025 PROCESSO SELETIVO SIMPLIFICADO O REITOR DO INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DO SUDESTE DE MINAS GERAIS no uso de suas atribuições legais, resolve: Homologar o resultado final do processo seletivo simplificado, destinado à contratação de professor substituto, conforme edital 26/2025, publicado no DOU em 03 de abril de 2025. Edital nº 26/2025 - C...",Edital de Processo Seletivo,2025-05-30,[],"['Ministério da Educação', 'Instituto Federal de Educação, Ciência e Tecnologia do Sudeste de Minas Gerais']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/retificacao-632910676,RETIFICAÇÃO,concurso,"RETIFICAÇÃO No Extrato de Convênio ao TC nº 130/2025, publicado no Diário Oficial da União, Seção 3, na data de 02 de abril de 2025, página 164, onde se lê: Vigência: 01/04/2025 a 29/08/2025; leia - se: Vigência: 01/04/2025 a 31/07/2025. EXTRATOS DE TERMOS ADITIVOS Espécie: 1º Termo Aditivo de Convênio - TC nº 097/2025, que celebram entre si o Comitê Paralímpico Brasileiro - CPB, CNPJ nº 00.700.11...",Edital,2025-05-30,[],"['Ineditoriais', 'Comitê Paralímpico Brasileiro']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-n-4/2025-632919000,EDITAL Nº 4/2025,concurso,"EDITAL Nº 4/2025 PROCESSOS SELETIVOS O Hospital de Clínicas de Porto Alegre (HCPA) torna pública a realização dos seguintes Processos Seletivos, de acordo com o extrato de divulgação de abertura de inscrições deste Edital. Os Processos Seletivos reger-se-ão por instruções contidas no Edital e serão executados em conjunto com a Fundação de Apoio da Universidade Federal do Rio Grande do Sul (FAURGS)...",Edital de Concurso Público,2025-05-30,[],"['Ministério da Educação', 'Hospital de Clínicas de Porto Alegre']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/aviso-de-suspensao-632984746,AVISO DE SUSPENSÃO,concurso,"AVISO DE SUSPENSÃO PREGÃO PRESENCIAL Nº 12/2025 PROCESSO LICITATÓRIO Nº 111/2025 O Município de Presidente Juscelino/MG comunica aos interessados que o Processo Licitatório nº 111/2025 - Pregão Presencial nº 012/2025, está suspenso temporariamente em virtude da necessidade de alteração do edital e anexos. O edital será republicado com nova data para abertura do certame. Informações pelo site da Pr...",Edital,2025-05-30,[],"['Prefeituras', 'Estado de Minas Gerais', 'Prefeitura Municipal de Presidente Juscelino']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-n-22-de-28-maio-de-2025-632996220,"EDITAL Nº 22, DE 28 MAIO DE 2025",concurso,"EDITAL Nº 22, DE 28 MAIO DE 2025 HOMOLOGAÇÃO DO RESULTADO FINAL DO PROCESSO SELETIVO SIMPLIFICADO O PRÓ-REITOR DE GESTÃO DE PESSOAS E DO TRABALHO da Universidade Federal de Alagoas, no uso de suas atribuições legais e estatutárias, e considerando o disposto no item 9.1 do Edital nº 1 de 05 de janeiro de 2024 publicado no D.O.U. de 09/01/2024, seção 3, p. 55-77 e suas retificações, e, ainda, o resu...",Edital,2025-05-30,[],"['Ministério da Educação', 'Universidade Federal de Alagoas', 'Pró-Reitoria de Gestão de Pessoas e do Trabalho']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-de-28-de-maio-de-2025-633011792,edital de 28 de maio de 2025,concurso,"edital de 28 de maio de 2025 CONCURSO PÚBLICO PARA O PROVIMENTO DE CARGOS DO QUADRO PERMANENTE DE PESSOAL E FORMAÇÃO DE CADASTRO RESERVA - EDITAL Nº 4/2025 DIVULGAÇÃO DO RESULTADO DEFINITIVO DAS PROVAS OBJETIVAS E DISCURSIVAS, E CONVOCAÇÃO DOS CANDIDATOS NEGROS (NÃO RECONHECIDOS NA PRIMEIRA ETAPA) PARA A COMISSÃO PRESENCIAL DE HETEROIDENTIFICAÇÃO E CONVOCAÇÃO DOS CANDIDATOS INDÍGENAS PARA A COMISS...",Edital,2025-05-30,[],"['Poder Judiciário', 'Tribunal Regional do Trabalho da 6ª Região', 'Diretoria-Geral', 'Secretaria de Recursos Humanos']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-n-3/2025-633034022,Edital nº 3/2025,concurso,"Edital nº 3/2025 RESULTADO PRELIMINAR DA DISTRIBUIÇÃO DOS SERVIDORES PÚBLICOS FEDERAIS ORIUNDOS DO CONCURSO PÚBLICO NACIONAL UNIFICADO PARA VAGAS REGIONALIZADAS O SECRETÁRIO-EXECUTIVO DO MINISTÉRIO DA AGRICULTURA E PECUÁRIA, no uso da competência que lhe foi subdelegada pela Portaria MAPA nº 548, de 16 de janeiro de 2023, e tendo em vista o disposto no art. 9º, caput, inciso I, e no art. 10 da Lei...",Edital,2025-05-30,[],"['Ministério da Agricultura e Pecuária', 'Secretaria Executiva']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/aviso-de-licitacao-pregao-eletronico-n-90043/2025-982095-633062799,AVISO DE LICITAÇÃO PREGÃO ELETRÔNICO Nº 90043/2025 - 982095,concurso,"AVISO DE LICITAÇÃO PREGÃO ELETRÔNICO Nº 90043/2025 - 982095 Torna público que fará realizar através da Pregoeira Oficial e Equipe de Apoio, sediada na Rua Alcindo Bezerra de Menezes, 13 - Centro - Monteiro - PB, por meio do site www.comprasgovernamentais.gov.br, licitação modalidade Pregão Eletrônico, do tipo menor preço, visando formar Sistema de Registro de Preços objetivando contratações futura...",Edital,2025-05-30,[],"['Prefeituras', 'Estado da Paraíba', 'Prefeitura Municipal de Monteiro']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-n-53-cpps/ufopa-de-4-de-junho-de-2025-634194727,"EDITAL Nº 53-CPPS/UFOPA, DE 4 DE JUNHO DE 2025",concurso,"EDITAL Nº 53-CPPS/UFOPA, DE 4 DE JUNHO DE 2025 PROCESSO SELETIVO REGULAR UNIFICADO - SEGUNDA EDIÇÃO (PSR/UFOPA 2025) A PRESIDENTE DA COMISSÃO PERMANENTE DE PROCESSOS SELETIVOS DA UNIVERSIDADE FEDERAL DO OESTE DO PARÁ - UFOPA, no uso de suas atribuições que lhe confere a legislação vigente, considerando os princípios da economicidade, eficiência e publicidade, torna público o extrato do PROCESSO SE...",Edital de Processo Seletivo,2025-06-05,[],"['Ministério da Educação', 'Universidade Federal do Oeste do Pará']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-633013618,EDITAL,concurso,"EDITAL RESULTADO FINAL DO EDITAL Nº 12/2025 PROCESSO SELETIVO PARA CONCESSÃO DE BOLSAS PARA EQUIPE DE PESQUISA O HOSPITAL DE CLINICAS DE PORTO ALEGRE, com sede à Rua Ramiro Barcelos, 2350, divulga o resultado final do processo seletivo de profissionais para atuar como bolsista na realização das atividades do ""Projeto Piloto de Apoio técnico ao Departamento de Gestão de Demandas em Judicialização e...",Edital de Processo Seletivo,2025-05-30,[],"['Ministério da Educação', 'Hospital de Clínicas de Porto Alegre']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-n-281/2025-supes-ba-633206214,EDITAL Nº 281/2025 - SUPES-BA,concurso,"EDITAL Nº 281/2025 - SUPES-BA Processo nº 02006.001725/2025-57 O Superintendente da Bahia do Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis - Ibama, no uso de suas atribuições legais, pelo presente EDITAL notifica os interessados abaixo relacionados do LANÇAMENTO DO CRÉDITO TRIBUTÁRIO DA TAXA DE CONTROLE E FISCALIZAÇÃO AMBIENTAL-TCFA, cujo fato gerador é o regular exercíc...",Edital,2025-06-02,[],"['Ministério do Meio Ambiente e Mudança do Clima', 'Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis', 'Superintendência na Bahia']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-n-380/2025-tcu/seproc-de-30-de-maio-de-2025-633241422,"EDITAL Nº 380/2025-TCU/SEPROC, DE 30 DE MAIO DE 2025",concurso,"EDITAL Nº 380/2025-TCU/SEPROC, DE 30 DE MAIO DE 2025 TC 008.596/2022-0 - Em razão do disposto no art. 22, III, da Lei 8.443/1992, fica NOTIFICADA AMANDA SANTOS DE FARIAS, CPF: 049.076.924-12, do Acórdão 7364/2024-TCU-Primeira Câmara, Rel. Ministro Jorge Oliveira, Sessão de 27/8/2024, proferido no processo TC 008.596/2022-0, por meio do qual o Tribunal julgou irregulares suas contas, condenando-a a...",Edital,2025-06-02,[],"['Tribunal de Contas da União', 'Secretaria-Geral de Controle Externo', 'Secretaria de Controle Externo da Função Jurisdicional', 'Secretaria de Apoio à\xa0 Gestão de Processos']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-633246880,EDITAL,concurso,"EDITAL EDITAL Nº 3/2025 - RESULTADO PRELIMINAR INOVA EaD Processo: 23038.009397/2024-59 A COORDENAÇÃO DE APERFEIÇOAMENTO DE PESSOAL DE NÍVEL SUPERIOR - CAPES, no cumprimento das atribuições conferidas pela Lei nº. 8.405, de 09 de janeiro de 1992, regida pelo Estatuto aprovado pelo Decreto nº 11.238, de 18 de outubro de 2022, neste ato representada por seu Presidente- Substituto, torna público o Re...",Edital,2025-06-02,[],"['Ministério da Educação', 'Fundação Coordenação de Aperfeiçoamento de Pessoal de Nível Superior']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-n-262/2025-supes-ba-633208513,EDITAL Nº 262/2025 - SUPES-BA,concurso,"EDITAL Nº 262/2025 - SUPES-BA Processo nº 02006.000518/2025-85 O Superintendente da Bahia do Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis - Ibama, no uso de suas atribuições legais, pelo presente EDITAL notifica os interessados abaixo relacionados do LANÇAMENTO DO CRÉDITO TRIBUTÁRIO DA TAXA DE CONTROLE E FISCALIZAÇÃO AMBIENTAL-TCFA, cujo fato gerador é o regular exercíc...",Edital,2025-06-02,[],"['Ministério do Meio Ambiente e Mudança do Clima', 'Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis', 'Superintendência na Bahia']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-n-83-abin-de-30-de-maio-de-2025-633249621,"EDITAL Nº 83 - ABIN, DE 30 DE MAIO DE 2025",concurso,"EDITAL Nº 83 - ABIN, DE 30 DE MAIO DE 2025 CONCURSO PÚBLICO PARA PROVIMENTO DE VAGAS NOS CARGOS DE OFICIAL DE INTELIGÊNCIA E DE AGENTE DE INTELIGÊNCIA A DIRETORA DE GESTÃO DE PESSOAS DA AGÊNCIA BRASILEIRA DE INTELIGÊNCIA DA CASA CIVIL DA PRESIDÊNCIA DA REPÚBLICA, em cumprimento à decisão judicial, torna pública a inclusão de candidato sub judice, inscrito sob o nº 10073006, no resultado final na a...",Edital,2025-06-02,[],"['Ministério da Educação', 'Fundação Universidade de Brasília', 'Decanato de Administração']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/resultado-de-julgamento-633271267,resultado de julgamento,concurso,"resultado de julgamento PREGÃO ELETRÔNICO Nº 24/2024 Objeto: Aquisição de gêneros alimentícios de hortifrutigranjeiros para atendimento à alimentação escolar, em fornecimento parcelado conforme as necessidades da rede municipal de ensino de Mariana. Empresas: Cleisson Vitor R da Cunha Eireli, CNPJ: 20.753.595/0001-63, R$3.088.221,00, ARP 02/2025. Minas Capital Comércio de Alimentos Ltda, CNPJ: 54....",Edital,2025-06-02,[],"['Prefeituras', 'Estado de Minas Gerais', 'Prefeitura Municipal de Mariana']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-de-decisao-bwjuks-633171788,EDITAL DE DECISÃO BWJUKS,concurso,"EDITAL DE DECISÃO BWJUKS A Seção de Multas e Recursos da SUPERINTENDÊNCIA REGIONAL DO TRABALHO NA BAHIA, no uso das atribuições conferidas pela Portaria nº 1.151, de 30 de outubro de 2017, e tendo em vista a impossibilidade de notificação pelo Domicílio Eletrônico Trabalhista (DET), dada a situação cadastral da parte junto a Receita Federal do Brasil (RFB), vem NOTIFICAR os empregadores abaixo rel...",Edital,2025-06-02,[],"['Ministério do Trabalho e Emprego', 'Superintendência Regional do Trabalho\xa0e Emprego no Estado da Bahia', 'Seção de Multas e Recursos']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/aviso-de-licitacao-634197391,AVISO DE LICITAÇÃO,concurso,"AVISO DE LICITAÇÃO Pregão Eletrônico Nº 12/2025 Processo Licitatório Nº 42/2025 A Prefeitura Municipal de Córrego Danta/MG, torna pública, realização do Pregão Eletrônico nº 012/25, no site www.licitanet.com.br, do tipo MENOR PREÇO POR ITEM, cujo objeto refere-se à contratação de empresa especializada para o fornecimento de equipamentos e materiais permanentes para as unidades de Saúde do Municípi...",Edital,2025-06-05,[],"['Prefeituras', 'Estado de Minas Gerais', 'Prefeitura Municipal de Córrego Danta']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/extrato-de-contrato-634118226,EXTRATO DE CONTRATO,concurso,"EXTRATO DE CONTRATO Unidade Administrativa: Secretaria de Obras e Serviços Públicos - Processo Originário: Concorrência Eletrônica Nº 02.24.03/2025 - Objeto: Contratação de Empresa especializada para Execução de Serviço de Pavimentação em Pedra Tosca em Diversas Ruas do Perímetro Urbano e Trechos do Distrito de Pesqueiro, Zona Rural, do Município de Capistrano/CE. - Espécie: Extrato de Contrato nº...",Edital,2025-06-05,[],"['Prefeituras', 'Estado do Ceará', 'Prefeitura Municipal de Capistrano']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-de-convocacao-634160557,EDITAL DE CONVOCAÇÃO,concurso,"EDITAL DE CONVOCAÇÃO ASSEMBLEIA GERAL EXTRAORDINÁRIA O Presidente do Sindicato Nacional dos Auditores e Técnicos Federais de Finanças e Controle -UNACON SINDICAL, no uso de suas atribuições legais e estatutárias, nos termos dos artigos 14 e 15 do Estatuto Social do UNACON Sindical, convoca todos os filiados, em dia com suas obrigações estatutárias, para Assembleia Geral Extraordinária (AGE), a ser...",Edital,2025-06-05,[],"['Ineditoriais', 'Sindicato Nacional dos Auditores e Técnicos Federais de Finanças e Controle Unacon Sindical']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/extrato-de-contrato-632957232,EXTRATO DE CONTRATO,concurso,"EXTRATO DE CONTRATO CONTRATO ADMINISTRATIVO ADESÃO À ATA DE REGISTRO DE PREÇOS N° 001/2025, PREGÃO ELETRÔNICO SRP N° 001/2025/SEMAP. Objeto: ""Aquisição de Combustível (Óleo Diesel S10 terrestre) para atender as demandas da Secretaria Municipal de Educação"". Contrato Nº 027/2025, Partes: Secretaria Municipal de Educação/M. H. SOARES COMÉRCIO EIRELI - EPP. CNPJ N.º: 14.379.161/0002-23; Vigência: 26/...",Edital,2025-05-30,[],"['Prefeituras', 'Estado do Pará', 'Prefeitura Municipal de Santarém', 'SECRETARIA MUNICIPAL DE EDUCAÇÃO']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-n-59-de-4-de-abril-de-2025-634126631,"EDITAL Nº 59, DE 4 DE ABRIL DE 2025",concurso,"EDITAL Nº 59, DE 4 DE ABRIL DE 2025 CONCURSO PÚBLICO NACIONAL UNIFICADO DO GOVERNO FEDERAL PARA PROVIMENTO DE VAGAS E FORMAÇÃO DO BANCO DE CANDIDATOS EM LISTA DE ESPERA EM CARGOS DE NÍVEL SUPERIOR HOMOLOGAÇÃO DO RESULTADO FINAL BLOCO 6 - SETORES ECONÔMICOS E REGULAÇÃO A MINISTRA DE ESTADO DA GESTÃO E DA INOVAÇÃO EM SERVIÇOS PÚBLICOS, no uso da atribuição que lhe confere o art. 87, parágrafo único,...",Edital,2025-06-05,[],"['Ministério da Gestão e da Inovação em Serviços Públicos', 'Gabinete da Ministra']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-634250737,EDITAL,concurso,"EDITAL EDITAL Nº 3/2025 - RESULTADO PRELIMINAR DA 1ª FASE InovaEDUCAÇÃO Processo: 23038.009397/2024-59 A COORDENAÇÃO DE APERFEIÇOAMENTO DE PESSOAL DE NÍVEL SUPERIOR - CAPES, no cumprimento das atribuições conferidas pela Lei nº. 8.405, de 09 de janeiro de 1992, regida pelo Estatuto aprovado pelo Decreto nº 11.238, de 18 de outubro de 2022, neste ato representada por seu Presidente Substituto, torn...",Edital,2025-06-05,[],"['Ministério da Educação', 'Fundação Coordenação de Aperfeiçoamento de Pessoal de Nível Superior']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-n-55/2025-cpps/ufopa-634291204,EDITAL Nº 55/2025-CPPS/UFOPA,concurso,"EDITAL Nº 55/2025-CPPS/UFOPA PROCESSO SELETIVO ESPECIAL para o provimento de vagas nos cursos de graduação A PRESIDENTE DA COMISSÃO PERMANENTE DE PROCESSOS SELETIVOS DA UNIVERSIDADE FEDERAL DO OESTE DO PARÁ - UFOPA, no uso de suas atribuições que lhe confere a legislação vigente, considerando os princípios da economicidade, eficiência e publicidade, torna público o extrato do PROCESSO SELETIVO ESP...",Edital de Processo Seletivo,2025-06-05,[],"['Ministério da Educação', 'Universidade Federal do Oeste do Pará']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/resultado-de-julgamento-634214529,Resultado de julgamento,concurso,"Resultado de julgamento CHAMADA PÚBLICA Nº 1/2025/SME - CHP AVISO DE ANÁLISE DE CLASSIFICAÇÃO DOS PROJETOS DE VENDA O Secretário de Educação, Cultura, Esporte e Juventude, comunica o resultado do julgamento dos Documentos de Habilitação e Projetos de Venda referente a Chamada Pública Nº 001/2025/SME - CHP, cujo Aquisição de Gêneros Alimentícios Provenientes da Agricultura Familiar destinados a Mer...",Edital,2025-06-05,[],"['Prefeituras', 'Estado do Ceará', 'PREFEITURA MUNICIPAL DE PARAMOTI']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-n-57/camdp/ifc/2025-de-4-de-junho-de-2025-634223189,"EDITAL Nº 57/CAMDP/IFC/2025, de 4 de junho de 2025",concurso,"EDITAL Nº 57/CAMDP/IFC/2025, de 4 de junho de 2025 EXTRATO DE EDITAL N° 57/CAMDP/IFC/2025, DE 04/06/2025. A Pró-Reitora de Desenvolvimento, Inclusão, Diversidade e Assistência à Pessoa do Instituto Federal de Educação, Ciência e Tecnologia Catarinense - IFC, no uso de suas atribuições legais, da competência que foi subdelegada pela Portaria nº 334/2024 e nos termos da Lei n° 8.745 de 09/12/1993 e ...",Edital,2025-06-05,[],"['Ministério da Educação', 'Instituto Federal de Educação, Ciência e Tecnologia Catarinense', 'Pró-Reitoria de Desenvolvimento, Inclusão, Diversidade e Assistência à Pessoa']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-n-401/gr/uffs/2025-634174956,EDITAL Nº 401/GR/UFFS/2025,concurso,"EDITAL Nº 401/GR/UFFS/2025 PROCESSO SELETIVO SIMPLIFICADO PARA CONTRATAÇÃO DE PROFESSOR DE MAGISTÉRIO SUPERIOR SUBSTITUTO HOMOLOGAÇÃO DO RESULTADO FINAL DO EDITAL Nº 355/GR/UFFS/2025 DE PROCESSO SELETIVO SIMPLIFICADO 003/LARANJEIRAS DO SUL PARA CONTRATAÇÃO DE PROFESSOR DO MAGISTÉRIO SUPERIOR SUBSTITUTO O REITOR DA UNIVERSIDADE FEDERAL DA FRONTEIRA SUL (UFFS), no uso de suas atribuições legais, tor...",Edital,2025-06-05,[],"['Ministério da Educação', 'Universidade Federal da Fronteira Sul']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-de-notificacao-yq4pe9-631878277,EDITAL DE NOTIFICAÇÃO YQ4PE9,concurso,"EDITAL DE NOTIFICAÇÃO YQ4PE9 A Seção de Multas e Recursos da SUPERINTENDÊNCIA REGIONAL DO TRABALHO EM PERNAMBUCO, no uso das atribuições conferidas pela Portaria nº 1.151, de 30 de outubro de 2017, e tendo em vista a impossibilidade de notificação pelo Domicílio Eletrônico Trabalhista (DET), dada a situação cadastral da parte junto a Receita Federal do Brasil (RFB), vem NOTIFICAR os empregadores a...",Edital,2025-05-26,[],"['Ministério do Trabalho e Emprego', 'Superintendência Regional do Trabalho\xa0e Emprego no Estado de Pernambuco', 'Setor de Multas e Recursos']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/aviso-de-licitacao-pregao-eletronico-n-90075/cpb/2025-634119111,AVISO DE LICITAÇÃO PREGÃO ELETRÔNICO Nº 90075/CPB/2025,concurso,"AVISO DE LICITAÇÃO PREGÃO ELETRÔNICO Nº 90075/CPB/2025 Edital Nº 90075/CPB/25. Modalidade: Pregão Eletrônico. Tipo: Menor preço por grupo. Objeto: Fornecimento e instalação de portas automáticas, para atender as necessidades do Comitê Paralímpico Brasileiro. Início de recebimento das propostas e disponibilização do Edital: 05/06/2025. Data da sessão pública: 23/06/2025 - Horário: 10:30h. Edital à ...",Edital,2025-06-05,[],"['Ineditoriais', 'Comitê Paralímpico Brasileiro']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/aviso-de-licitacao-634117478,AVISO DE LICITAÇÃO,concurso,"AVISO DE LICITAÇÃO PREGÃO ELETRÔNICO Nº 8/2025 O Município de Padre Paraíso, por intermédio da Agente de Contratação, torna público o aviso do Pregão Eletrônico 008/2025, através da plataforma eletrônica www.licitardigital.com.br, no dia 18/06/2025, às 08:30 horas com critério de julgamento menor preço item. Objeto: registro de preços para futura e eventual aquisição de materiais de construção div...",Edital,2025-06-05,[],"['Prefeituras', 'Estado de Minas Gerais', 'Prefeitura Municipal de Padre Paraíso']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-n-105/2025/ifal-de-4-de-junho-de-2025-634206566,"EDITAL Nº 105/2025/IFAL, de 4 de JUNHO de 2025",concurso,"EDITAL Nº 105/2025/IFAL, de 4 de JUNHO de 2025 Homologação do Resultado do Processo Seletivo Simplificado - EDITAL Nº 076/2025/IFAL, DE 18 DE ABRIL DE 2025. O REITOR DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS - IFAL, no uso de suas atribuições, homologa o resultado do Processo Seletivo Simplificado para Professor Substituto de Ensino Básico, Técnico e Tecnológico, EBTT, para...",Edital de Processo Seletivo,2025-06-05,[],"['Ministério da Educação', 'Instituto Federal de Educação, Ciência e Tecnologia de Alagoas']",não avaliado,
0.0,https://www.in.gov.br/web/dou/-/edital-de-homologacao-n-119/2025-634229768,EDITAL DE HOMOLOGAÇÃO Nº 119/2025,concurso,"EDITAL DE HOMOLOGAÇÃO Nº 119/2025 resultado dE Processo Seletivo Simplificado O Reitor da Universidade Federal Fluminense, no uso de suas atribuições, torna público e homologa o resultado do Processo Seletivo Simplificado para contratação de professor substituto para a classe, carga horária, departamento e área de conhecimento, abaixo relacionados, de que trata o Edital nº 80/2025, publicado no D....",Edital,2025-06-05,[],"['Ministério da Educação', 'Universidade Federal Fluminense']",não avaliado,
